State,state_ansi,Year,commodity,total_production,unit,short_desc,load_time,source_file,source
MASSACHUSETTS,25,1976,Cheese,6123000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MICHIGAN,26,1976,Cheese,34140000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MINNESOTA,27,1976,Cheese,430491000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MISSOURI,29,1976,Cheese,69916000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MONTANA,30,1976,Cheese,1844000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEBRASKA,31,1976,Cheese,62859000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEW JERSEY,34,1976,Cheese,16843000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEW YORK,36,1976,Cheese,255639000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NORTH DAKOTA,38,1976,Cheese,51962000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
OHIO,39,1976,Cheese,80748000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
OKLAHOMA,40,1976,Cheese,7326000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
OREGON,41,1976,Cheese,26660000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
PENNSYLVANIA,42,1976,Cheese,87743000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
RHODE ISLAND,44,1976,Cheese,1572000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
SOUTH DAKOTA,46,1976,Cheese,65144000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
TENNESSEE,47,1976,Cheese,34838000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
TEXAS,48,1976,Cheese,11661000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
UTAH,49,1976,Cheese,63766000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
VERMONT,50,1976,Cheese,54740000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
WASHINGTON,53,1976,Cheese,30501000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
WISCONSIN,55,1976,Cheese,1241180000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
ALABAMA,1,1976,Milk,682000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
ALASKA,2,1976,Milk,16000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
ARIZONA,4,1976,Milk,882000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
ARKANSAS,5,1976,Milk,710000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
CALIFORNIA,6,1976,Milk,11583000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
COLORADO,8,1976,Milk,835000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
CONNECTICUT,9,1976,Milk,616000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
DELAWARE,10,1976,Milk,135000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
FLORIDA,12,1976,Milk,2023000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
GEORGIA,13,1976,Milk,1303000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
HAWAII,15,1976,Milk,148000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
IDAHO,16,1976,Milk,1554000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
ILLINOIS,17,1976,Milk,2485000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
INDIANA,18,1976,Milk,2240000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
IOWA,19,1976,Milk,3954000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
KANSAS,20,1976,Milk,1447000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
KENTUCKY,21,1976,Milk,2383000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
LOUISIANA,22,1976,Milk,1088000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MAINE,23,1976,Milk,628000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MARYLAND,24,1976,Milk,1549000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MASSACHUSETTS,25,1976,Milk,598000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MICHIGAN,26,1976,Milk,4620000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MINNESOTA,27,1976,Milk,9239000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MISSISSIPPI,28,1976,Milk,862000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MISSOURI,29,1976,Milk,2919000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MONTANA,30,1976,Milk,275000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEBRASKA,31,1976,Milk,1409000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEVADA,32,1976,Milk,191000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEW HAMPSHIRE,33,1976,Milk,335000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEW JERSEY,34,1976,Milk,545000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEW MEXICO,35,1976,Milk,405000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEW YORK,36,1976,Milk,10198000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NORTH CAROLINA,37,1976,Milk,1580000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NORTH DAKOTA,38,1976,Milk,948000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
OHIO,39,1976,Milk,4435000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
OKLAHOMA,40,1976,Milk,1102000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
OREGON,41,1976,Milk,1024000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
PENNSYLVANIA,42,1976,Milk,7507000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
RHODE ISLAND,44,1976,Milk,60000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
SOUTH CAROLINA,45,1976,Milk,525000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
SOUTH DAKOTA,46,1976,Milk,1650000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
TENNESSEE,47,1976,Milk,2096000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
TEXAS,48,1976,Milk,3309000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
UTAH,49,1976,Milk,924000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
VERMONT,50,1976,Milk,2093000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
VIRGINIA,51,1976,Milk,1877000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
WASHINGTON,53,1976,Milk,2428000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
WEST VIRGINIA,54,1976,Milk,356000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
WISCONSIN,55,1976,Milk,20296000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
WYOMING,56,1976,Milk,113000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
ARKANSAS,5,1977,Cheese,13053000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
CALIFORNIA,6,1977,Cheese,125777000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
CONNECTICUT,9,1977,Cheese,4607000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
IDAHO,16,1977,Cheese,87789000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
ILLINOIS,17,1977,Cheese,91201000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
INDIANA,18,1977,Cheese,31790000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
IOWA,19,1977,Cheese,174854000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
KANSAS,20,1977,Cheese,28150000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
KENTUCKY,21,1977,Cheese,69600000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MASSACHUSETTS,25,1977,Cheese,5786000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MICHIGAN,26,1977,Cheese,32831000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MINNESOTA,27,1977,Cheese,410628000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MISSISSIPPI,28,1977,Cheese,10425000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MISSOURI,29,1977,Cheese,72671000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEBRASKA,31,1977,Cheese,57445000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEW JERSEY,34,1977,Cheese,15492000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEW YORK,36,1977,Cheese,260327000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NORTH DAKOTA,38,1977,Cheese,53443000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
OHIO,39,1977,Cheese,77948000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
OREGON,41,1977,Cheese,26762000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
PENNSYLVANIA,42,1977,Cheese,93706000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
SOUTH DAKOTA,46,1977,Cheese,65861000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
TENNESSEE,47,1977,Cheese,38756000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
TEXAS,48,1977,Cheese,17751000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
UTAH,49,1977,Cheese,62330000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
VERMONT,50,1977,Cheese,57290000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
WASHINGTON,53,1977,Cheese,33562000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
WISCONSIN,55,1977,Cheese,1278890000.0,LB,"CHEESE - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
ALABAMA,1,1977,Milk,684000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
ALASKA,2,1977,Milk,16400000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
ARIZONA,4,1977,Milk,914000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
ARKANSAS,5,1977,Milk,725000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
CALIFORNIA,6,1977,Milk,11968000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
COLORADO,8,1977,Milk,848000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
CONNECTICUT,9,1977,Milk,624000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
DELAWARE,10,1977,Milk,139000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
FLORIDA,12,1977,Milk,1993000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
GEORGIA,13,1977,Milk,1301000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
HAWAII,15,1977,Milk,150000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
IDAHO,16,1977,Milk,1600000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
ILLINOIS,17,1977,Milk,2515000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
INDIANA,18,1977,Milk,2248000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
IOWA,19,1977,Milk,4030000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
KANSAS,20,1977,Milk,1442000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
KENTUCKY,21,1977,Milk,2426000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
LOUISIANA,22,1977,Milk,1089000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MAINE,23,1977,Milk,638000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MARYLAND,24,1977,Milk,1575000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MASSACHUSETTS,25,1977,Milk,597000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MICHIGAN,26,1977,Milk,4761000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MINNESOTA,27,1977,Milk,9483000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MISSISSIPPI,28,1977,Milk,858000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MISSOURI,29,1977,Milk,2918000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
MONTANA,30,1977,Milk,296000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEBRASKA,31,1977,Milk,1344000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEVADA,32,1977,Milk,198000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEW HAMPSHIRE,33,1977,Milk,339000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEW JERSEY,34,1977,Milk,549000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEW MEXICO,35,1977,Milk,426000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
NEW YORK,36,1977,Milk,10224000000.0,LB,"MILK - PRODUCTION, MEASURED IN LB",2012-01-01 00:00:00,qs.animals_products_20260605.txt.gz,USDA NASS QuickStats bulk export
